Date,Close,High,Low,Open,Volume,Ticker
2020-07-20,21.414140701293945,21.594553127685305,21.147445502053152,21.374921109477075,31604870,ITUB4
2020-07-21,21.790653228759766,21.994598057778237,21.461204395957097,21.649460401633387,40799440,ITUB4
2020-07-22,21.233726501464844,21.84555763079802,20.99840569697953,21.84555763079802,50174960,ITUB4
2020-07-23,20.7866153717041,21.288632931602805,20.755239377069056,21.257255291229775,32246940,ITUB4
2020-07-24,20.763086318969727,21.08468987901453,20.48070069827415,20.66895668157912,33216370,ITUB4
2020-07-27,21.80634117126465,21.900470823142896,20.817996283926785,20.8885918770971,54408420,ITUB4
2020-07-28,21.68083381652832,22.167162596052805,21.586705824917594,21.74358745667359,26156680,ITUB4
2020-07-29,22.19069480895996,22.347574793589153,21.869089606166543,22.080877996850475,29878420,ITUB4
2020-07-30,21.81418228149414,22.14362941782325,21.508265907947067,21.861245452796272,32002190,ITUB4
2020-07-31,21.092533111572266,21.947530255649845,21.014093942718926,21.91615425896089,33968220,ITUB4
2020-08-03,21.4103946685791,21.747875329903856,20.798220369122255,21.269123043067218,36516810,ITUB4
2020-08-04,20.162504196166992,20.947342064907662,19.942749592919604,20.60201340266177,87785940,ITUB4
2020-08-05,20.146800994873047,20.64124912590188,19.903500911775495,20.523523066769968,54923440,ITUB4
2020-08-06,20.429344177246094,20.641250771243595,19.94274561892006,20.17034814383616,32907160,ITUB4
2020-08-07,19.997690200805664,20.758984289995944,19.93490316128423,20.115416311572652,73269240,ITUB4
2020-08-10,20.25668716430664,20.468592179230207,19.942751979245266,20.02908456680143,33116710,ITUB4
2020-08-11,20.02123260498047,20.63340696741008,20.02123260498047,20.499984941065097,28850250,ITUB4
2020-08-12,19.793628692626953,20.295924895794556,19.550328557553435,20.162502878492372,54517980,ITUB4
2020-08-13,19.22854232788086,20.052623207358483,19.22854232788086,19.981988220923938,45040490,ITUB4
2020-08-14,19.4090576171875,19.785779782957835,19.126515992859748,19.28348356193072,33704660,ITUB4
2020-08-17,18.946002960205078,19.424755282972722,18.718400395713996,19.40120973584415,41571860,ITUB4
2020-08-18,19.06627082824707,19.380895459851676,18.91682371566652,19.365165053408166,46170850,ITUB4
2020-08-19,18.971881866455078,19.207851145739102,18.89322488993597,19.129194169219993,30195660,ITUB4
2020-08-20,18.971881866455078,19.066269248114025,18.515675363300172,18.641525205512103,36590950,ITUB4
2020-08-21,18.940418243408203,19.06626807789593,18.728046235141864,18.806701556560093,26123900,ITUB4
2020-08-24,19.255043029785156,19.530339958157093,19.058401423649077,19.07413347826018,36793900,ITUB4
2020-08-25,19.11345863342285,19.428083181662462,18.971878411851527,19.380890324563023,35207700,ITUB4
2020-08-26,18.712316513061523,19.160657842011755,18.492079275256877,19.11346332305977,33707630,ITUB4
2020-08-27,19.019065856933594,19.270765423902287,18.720171796022,18.79096353693635,38822300,ITUB4
2020-08-28,19.215717315673828,19.317971564105463,18.99548006180139,19.113464717515722,61749710,ITUB4
2020-08-31,18.523542404174805,19.10559880730581,18.523542404174805,19.011211416279714,49549940,ITUB4
2020-09-01,19.144920349121094,19.144920349121094,18.6651183441476,18.7752377569166,61801080,ITUB4
2020-09-02,19.105594635009766,19.231444462228037,18.798835268596953,19.152787495080062,27687990,ITUB4
2020-09-03,19.569671630859375,20.057340669672485,19.003347253686858,19.03480971908533,89101870,ITUB4
2020-09-04,19.63259506225586,19.892161619674553,19.31010357884599,19.78990737723381,45847890,ITUB4
2020-09-08,19.192115783691406,19.4831430810967,19.089863217079763,19.317965604220507,32161800,ITUB4
2020-09-09,19.215717315673828,19.51461155678033,19.003346915716268,19.349434028944383,32637880,ITUB4
2020-09-10,18.80670166015625,19.39662317513534,18.798836458025743,19.19211801810287,39953650,ITUB4
2020-09-11,18.586458206176758,18.932546786960973,18.42914596503514,18.838157792003344,25682470,ITUB4
2020-09-14,18.916818618774414,19.05053363861023,18.342629233372268,18.712311838196406,47837790,ITUB4
2020-09-15,18.665115356445312,19.058395138473198,18.562861160878107,19.01120229074983,32148160,ITUB4
2020-09-16,18.61005401611328,19.050528257255333,18.594323618351616,18.688710955739197,28187720,ITUB4
2020-09-17,18.633668899536133,18.74378673891038,18.39769950758917,18.484221727987997,27575570,ITUB4
2020-09-18,18.169588088989258,18.578600071490655,18.114528371084212,18.48421269091341,42997240,ITUB4
2020-09-21,18.012271881103516,18.106660900128606,17.658319660851735,17.894288907868308,40229420,ITUB4
2020-09-22,18.169588088989258,18.33476559243112,17.902156352217087,17.9729464750817,29995130,ITUB4
2020-09-23,17.681921005249023,18.19318562500425,17.674055801935488,18.028008104052685,27083430,ITUB4
2020-09-24,18.114524841308594,18.358359272854834,17.634722829436257,17.697646087286646,44039710,ITUB4
2020-09-25,18.020143508911133,18.07520323451105,17.792041053206,17.94148652230075,23948430,ITUB4
2020-09-28,18.012271881103516,18.798834937643374,17.760572231098145,18.287568785865158,64169710,ITUB4
2020-09-29,17.618986129760742,18.020132725801556,17.54032919021807,18.012265876656517,29812310,ITUB4
2020-09-30,17.69765281677246,17.847099942960543,17.595400214758968,17.760577748822854,24546390,ITUB4
2020-10-01,17.713376998901367,17.776301902973028,17.445945331460376,17.736974250496456,22521510,ITUB4
2020-10-02,17.768436431884766,18.342627410497286,17.571794871951408,17.58752692286612,39030200,ITUB4
2020-10-05,17.957212448120117,18.098792665292358,17.571796150797226,17.87069028747433,25121250,ITUB4
2020-10-06,17.988679885864258,18.389826696114575,17.862830035611093,18.161724255099067,23249490,ITUB4
2020-10-07,17.854961395263672,18.09093066600824,17.752708814735207,18.03587094946474,25075710,ITUB4
2020-10-08,18.932552337646484,19.0977298267041,17.77630496342374,17.8706923357814,69530340,ITUB4
2020-10-09,18.877490997314453,19.35729471175663,18.555001220600282,18.7988356787236,53843460,ITUB4
2020-10-13,18.696584701538086,18.979746843144987,18.57860006330022,18.861762204907123,34113200,ITUB4
2020-10-14,18.641517639160156,18.853889574262084,18.610055191377377,18.790964678696522,24257090,ITUB4
2020-10-15,18.47634506225586,18.66511979862184,18.29543552733686,18.452747807641845,23985830,ITUB4
2020-10-16,18.177452087402344,18.444882156186775,18.161721683484753,18.413421348351594,23387320,ITUB4
2020-10-19,18.374088287353516,18.838159862290254,18.043733369786914,18.2875661326488,42108660,ITUB4
2020-10-20,19.105594635009766,19.192116803790604,18.484210700551273,18.49994275409011,50297390,ITUB4
2020-10-21,19.278635025024414,19.616856778986566,18.932548071039896,19.081993472555904,41952240,ITUB4
2020-10-22,20.269710540771484,20.38769518587801,19.310102974050885,19.325835030192664,73102480,ITUB4
2020-10-23,20.01013946533203,20.686583070680914,19.986543861866586,20.371958521744922,55603020,ITUB4
2020-10-26,20.15172004699707,20.340494764269753,19.789901013754648,19.90002042396683,35346410,ITUB4
2020-10-27,19.577531814575195,20.584332099436434,19.420219527920803,20.529272386539112,52008110,ITUB4
2020-10-28,18.704448699951172,19.207849680675697,18.665121039827955,19.074132995819674,42517860,ITUB4
2020-10-29,18.798839569091797,18.908959018235688,18.122395767911147,18.547139857075457,47258750,ITUB4
2020-10-30,18.468481063842773,18.822434986918264,18.27184109564972,18.60219776046551,43109000,ITUB4
2020-11-03,18.908958435058594,19.129195676280485,18.649391877342005,18.798838989310934,41184330,ITUB4
2020-11-04,19.66405487060547,20.24611118258304,19.56180229224225,20.057336430094075,106693510,ITUB4
2020-11-05,20.128124237060547,20.403421132044635,19.986544014097486,20.06519932679407,48548280,ITUB4
2020-11-06,20.104530334472656,20.309037152065535,19.86856270677519,19.9393528300571,35009700,ITUB4
2020-11-09,21.732717514038086,22.039476954702486,21.032676442985615,21.032676442985615,110123310,ITUB4
2020-11-10,22.715913772583008,22.92828575461591,21.748441226625005,21.748441226625005,93661590,ITUB4
2020-11-11,22.527141571044922,22.810303695426825,22.188919732131577,22.62152894583889,67672220,ITUB4
2020-11-12,21.976543426513672,22.69231462456054,21.701246557992125,22.354092851821093,50679860,ITUB4
2020-11-13,22.39342498779297,22.495677557515453,22.015873864446352,22.157455741985466,40532580,ITUB4
2020-11-16,23.179994583129883,23.27438198476003,22.731653187681435,22.826042239585238,59407920,ITUB4
2020-11-17,23.195720672607422,23.290108056662852,22.73164895509988,23.10133493882534,44658130,ITUB4
2020-11-18,22.629392623901367,23.258643397091912,22.58219976481909,23.14852397544482,45480380,ITUB4
2020-11-19,22.660858154296875,23.12492985797434,22.5507403679839,22.731648277660454,29302790,ITUB4
2020-11-23,22.731653213500977,22.975487747224232,22.597938140274803,22.69232554201216,30333380,ITUB4
2020-11-24,23.368759155273438,23.738443395707836,22.888955502678606,22.888955502678606,52426000,ITUB4
2020-11-25,23.093463897705078,23.431685708467715,22.75524208694244,23.297970684540527,46455420,ITUB4
2020-11-26,22.605796813964844,23.07773533658771,22.51140943949491,23.038406026187022,33750310,ITUB4
2020-11-27,22.778839111328125,23.431685471961174,22.731644603198976,22.849629223248822,48559500,ITUB4
2020-11-30,22.464216232299805,22.967615555072886,22.464216232299805,22.786706010883023,65878230,ITUB4
2020-12-01,23.40022087097168,23.96654666522763,22.76310497128607,22.849627128073923,56501170,ITUB4
2020-12-02,23.581140518188477,23.785647372086736,23.156396402547102,23.53394764438032,35375450,ITUB4
2020-12-03,23.565404891967773,24.28904314982927,23.518212025305214,23.706986792502125,43876580,ITUB4
2020-12-04,23.801372528076172,23.919357161973235,23.32156879030098,23.76991006905517,38606260,ITUB4
2020-12-07,23.942955017089844,24.430622318964502,23.620463566361295,23.79350792043742,33729410,ITUB4
2020-12-08,23.88003158569336,24.485683562157856,23.74631488547459,23.942956509229237,30617620,ITUB4
2020-12-09,24.021608352661133,24.17892063867275,23.824968407714895,23.903623725584136,34741960,ITUB4
2020-12-10,24.816043853759766,24.94975892319933,24.194659730683757,24.194659730683757,55520190,ITUB4
2020-12-11,24.669401168823242,24.811270627970597,24.28320363865146,24.566940903321054,26405500,ITUB4
2020-12-14,24.338382720947266,24.92950261873325,24.338382720947266,24.803397128732275,29425330,ITUB4
2020-12-15,24.559072494506836,24.748230769298182,24.338387840583596,24.338387840583596,27559180,ITUB4
2020-12-16,25.02408218383789,25.36299110768396,24.44872628882349,24.62212051386351,45328690,ITUB4
2020-12-17,24.9925537109375,25.339343785506422,24.882212241296507,25.13442320461936,19647650,ITUB4
2020-12-18,24.953147888183594,25.315701999863165,24.834923577538028,25.000436620266445,34885510,ITUB4
2020-12-21,24.51177406311035,24.827037751073913,24.36202505154673,24.472366515521262,25809080,ITUB4
2020-12-22,24.630002975463867,24.945266722511676,24.551186211889046,24.566950226054306,21624900,ITUB4
2020-12-23,25.173828125,25.260524394368268,24.64576106228935,24.68516860778632,21955120,ITUB4
2020-12-28,25.355113983154297,25.560034614033743,25.2290084707282,25.39452154238097,16989060,ITUB4
2020-12-29,25.2999324798584,25.52849821803042,25.16594418526594,25.43391912082559,18022620,ITUB4
2020-12-30,24.929500579833984,25.48121288027839,24.929500579833984,25.378750937813397,28208840,ITUB4
2021-01-04,24.365697860717773,25.225200277044355,24.31838669660982,25.21731535876137,34482580,ITUB4
2021-01-05,24.207988739013672,24.49186065776328,23.79006660556811,24.231645145845274,31074780,ITUB4
2021-01-06,24.917673110961914,25.280399222237904,24.278961611309118,24.42878168348734,47368090,ITUB4
2021-01-07,25.88756561279297,26.068928641948713,24.83881533422097,24.95709571448862,50742780,ITUB4
2021-01-08,25.879682540893555,26.368573931846516,25.57215419203024,25.96642160290295,57785750,ITUB4
2021-01-11,25.296165466308594,25.785056824337527,25.01229354518499,25.603693794461638,34720730,ITUB4
2021-01-12,25.37502098083496,25.587925346824353,25.2488556757168,25.37502098083496,36398230,ITUB4
2021-01-13,24.95709228515625,25.651002981985517,24.649564000481508,25.37501601742076,46994860,ITUB4
2021-01-14,25.698322296142578,25.97430934835449,24.97287170322654,25.248858755438448,31044750,ITUB4
2021-01-15,24.728422164916992,25.540611703942734,24.720537247204685,25.272509612034945,41532810,ITUB4
2021-01-18,24.60226058959961,25.17788944914885,24.55494776734095,24.964986712215413,20815080,ITUB4
2021-01-19,24.31049919128418,24.925555881962232,24.089709906960515,24.830931902966377,29926600,ITUB4
2021-01-20,23.90835189819336,24.52340702133229,23.74275867075461,24.483980771451254,31891750,ITUB4
2021-01-21,23.585044860839844,24.018738441174172,23.380025445725362,23.90834464412,38138760,ITUB4
2021-01-22,23.080381393432617,23.238087983610317,22.851705596867795,23.064609907210073,40481760,ITUB4
2021-01-26,22.276077270507812,23.537730009724,22.189338231084307,22.859592489600086,56092080,ITUB4
2021-01-27,22.276077270507812,22.859592489600086,21.968549001721478,22.16568182862161,47267770,ITUB4
2021-01-28,23.175006866455078,23.364254787071836,22.260306929064424,22.307619736423444,57231020,ITUB4
2021-01-29,22.34705352783203,23.30118002431091,22.307627277977097,23.04096445909404,50940670,ITUB4
2021-02-01,22.942712783813477,23.210956906853184,22.67446866077377,22.879596714308413,51004800,ITUB4
2021-02-02,22.453561782836914,23.11628049390777,22.090643565797805,22.94271213531809,110360580,ITUB4
2021-02-03,22.343111038208008,22.800701733209593,22.25632602526411,22.690249434697172,45582460,ITUB4
2021-02-04,22.248430252075195,22.532454167641806,21.995966020714715,22.508785232130244,72000060,ITUB4
2021-02-05,22.153751373291016,22.445664319123146,22.00385200980965,22.335210414151916,43223290,ITUB4
2021-02-08,21.74350357055664,22.248432074640757,21.70405644499662,22.09064191711447,31831250,ITUB4
2021-02-09,22.003854751586914,22.41410908992609,21.483146494513466,21.688274491326013,41532370,ITUB4
2021-02-10,21.846065521240234,22.240540035170802,21.60149039564313,22.011744750879632,31528310,ITUB4
2021-02-11,21.846065521240234,22.19320382182497,21.696164477620783,22.08274989854138,24641760,ITUB4
2021-02-12,21.901296615600586,22.1695407464043,21.61727429460711,21.719837496699817,27352820,ITUB4
2021-02-17,22.17742347717285,22.31154467644231,21.806616250688172,21.932848357126705,27102570,ITUB4
2021-02-18,22.01963233947754,22.48511362455351,21.940738104195987,22.027523087234396,54255080,ITUB4
2021-02-19,21.79083824157715,22.248428803481293,21.569932053519917,22.00385533673954,29616620,ITUB4
2021-02-22,20.205047607421875,20.993998335958008,20.1419298938529,20.9466604646028,95136580,ITUB4
2021-02-23,21.498926162719727,21.64093811727502,20.394395175624226,20.4417313902853,84110620,ITUB4
2021-02-24,21.183353424072266,21.711950998522767,20.994005187429096,21.640945823603232,39210270,ITUB4
2021-02-25,20.520626068115234,21.349025500638152,20.496957134549223,21.222791740048073,45070960,ITUB4
