Price,Close,High,Low,Open,Volume
Ticker,KLBN11.SA,KLBN11.SA,KLBN11.SA,KLBN11.SA,KLBN11.SA
Date,,,,,
2020-04-01,11.579231262207031,11.93947407428635,11.211636949495633,11.755676532308502,9636330
2020-04-02,12.38794231414795,12.689370875391646,11.476308213105344,11.70421635274376,11674520
2020-04-03,12.21149730682373,12.571739415045105,11.638049300481324,12.498220538750493,10780000
2020-04-06,12.123273849487305,12.755536955064123,11.946828546882921,12.402645578610915,6554020
2020-04-07,11.8365478515625,12.704071214352632,11.402786941411742,12.4246995323294,12110560
2020-04-08,11.939476013183594,12.189440957664406,11.55717786588088,11.946828286253934,10205470
2020-04-09,11.763029098510742,12.240902102614694,11.586583823994387,12.079160600974703,7643900
2020-04-13,11.910067558288574,12.071809069855911,11.593936036421145,11.726270771675146,4114990
2020-04-14,12.123273849487305,12.571739379229003,11.968884595330687,12.145329126690635,4669060
2020-04-15,11.851252555847168,12.336477865587886,11.68951104301505,11.954179744348338,8427980
2020-04-16,11.718917846679688,11.976233487860585,11.542472571157592,11.873307848383682,7577350
2020-04-17,11.652750968933105,11.95417948405989,11.513065505605406,11.895363618520854,4898740
2020-04-20,11.726273536682129,11.917422640879334,11.432197220518807,11.527772158239681,6276160
2020-04-22,12.152680397033691,12.248255313679396,11.770382272939624,11.770382272939624,11336820
2020-04-23,12.468810081481934,12.69671893048694,11.96888183922272,12.18943841669002,7654790
2020-04-24,12.49821949005127,12.836407063874315,11.630696051322479,12.54233081212675,11769780
2020-04-27,13.240758895874023,13.373093617672764,12.75553441050768,12.821701000162767,6142180
2020-04-28,13.189297676086426,13.46867017089939,12.946685775451746,13.373096019511312,6486590
2020-04-29,12.85111141204834,13.37309579888438,12.740832716310535,13.189297458491765,8155620
2020-04-30,13.093722343444824,13.43190990744675,12.77759159670666,12.792294599060462,9735770
2020-05-04,13.071666717529297,13.446613341954661,12.77759200735942,12.814351056914013,9660750
2020-05-05,13.748043060302734,13.961247417207392,12.902574821001881,13.270169204668917,9947080
2020-05-06,13.65981674194336,14.122985926671966,13.54218657074171,13.843613498823814,7467570
2020-05-07,15.041975975036621,15.70364505663942,13.873023973562233,13.88772851931435,20757990
2020-05-08,15.79922103881836,15.98301783792803,15.262532102534651,15.343403249438886,11752070
2020-05-11,15.924202919006348,16.563817514733138,15.600719870217825,15.806572719446885,8745330
2020-05-12,15.880087852478027,16.152108794943057,15.666883541279635,16.04183011786202,8983040
2020-05-13,17.137266159057617,17.188729758939743,15.843332372319823,15.938906527465981,17690530
2020-05-14,16.424131393432617,17.218136789053595,15.858036439321749,17.166673190728375,13693240
2020-05-15,15.975668907165527,16.578524541349577,15.438979884511106,16.380023164271616,13298780
2020-05-18,14.70378589630127,15.946255788342597,14.483228544848433,15.813921068973187,13190650
2020-05-19,14.733190536499023,15.313989802198071,14.365595537358075,14.72583749507491,13042040
2020-05-20,14.593507766723633,15.064028488777383,14.284727771631559,14.850824172218926,8812540
2020-05-21,14.020061492919922,14.644973056303515,13.83626470015476,14.51998981813353,11453970
2020-05-22,14.115636825561523,14.35825027827532,13.939191519490896,13.968599070502668,9217890
2020-05-25,13.953895568847656,14.233268064745564,13.748042719102983,14.233268064745564,11353100
2020-05-26,13.821562767028809,14.02741564573054,13.733340104728066,13.931841480527003,8960600
2020-05-27,14.549396514892578,14.549396514892578,13.79215033643933,13.931836554648928,12443750
2020-05-28,14.328839302062988,14.681729829848436,14.225912126881298,14.63026624225759,7334800
2020-05-29,14.380304336547852,14.608213210962786,14.086227324649146,14.372951292946082,9005370
2020-06-01,14.321486473083496,14.939046448419441,13.953892939061479,14.483228738644948,9167070
2020-06-02,14.490579605102539,14.630265820613996,14.299431345971907,14.483228104941013,6376590
2020-06-03,14.321486473083496,14.696434592565824,14.196504794915096,14.527340826521186,9331850
2020-06-04,14.490579605102539,14.73319299282933,14.292079845810383,14.321485846456484,8870070
2020-06-05,14.012710571289062,14.578805518526408,13.968598475406235,14.534694965132422,11337040
2020-06-08,14.409710884094238,14.409710884094238,13.821559923107127,14.100932400820382,6407720
2020-06-09,14.468523979187012,14.652320723859528,14.189151569895019,14.483226978366394,8211390
2020-06-10,14.372949600219727,14.571450904315826,14.233264925567388,14.48322827388295,7672390
2020-06-12,14.14504623413086,14.395009652054181,13.7480435153846,14.262674898309115,11269830
2020-06-15,14.225913047790527,14.5199885066486,14.020060226589877,14.262672094525627,8209740
2020-06-16,14.049470901489258,14.380307023252897,13.975952791645547,14.247972266049645,6702300
2020-06-17,14.372949600219727,14.55674790382127,14.07887416544347,14.15239379538179,4745840
2020-06-18,14.762601852416992,14.784657897356908,14.240617529607896,14.44647034990697,7073880
2020-06-19,15.078733444213867,15.291937766592499,14.799360986623682,14.850824577625344,21200520
2020-06-22,14.968457221984863,15.24782972550054,14.740548317930848,15.233125178873397,5921190
2020-06-23,14.681731224060059,15.041974828917018,14.556749535889626,14.924343099329413,9382230
2020-06-24,15.071380615234375,15.130195707933227,14.630267419992988,14.79200969615916,6711650
2020-06-25,15.041975975036621,15.218419726640406,14.77730649140894,15.10814257469914,7506400
2020-06-26,15.078733444213867,15.519846633181023,14.983157763071171,15.093436445935119,8632470
2020-06-29,14.880231857299805,15.306642036915818,14.865528855841639,15.144899765944313,6223470
2020-06-30,15.203714370727539,15.218417371715685,14.784657247725484,14.89493438260227,9751830
2020-07-01,15.291937828063965,15.475734605250292,14.953751819740672,14.968454821521028,9747320
2020-07-02,15.233124732971191,15.54925628006762,15.005215835588498,15.446330626646022,8022520
2020-07-03,15.34339714050293,15.41691675636844,15.064024759697487,15.196359451260122,3743520
2020-07-06,15.174308776855469,15.483088804673095,15.00521498882412,15.409569162816037,6932640
2020-07-07,15.137547492980957,15.29193671285868,14.902287141743082,15.02726881771607,8292130
2020-07-08,15.438976287841797,15.51984742892106,15.08608571857452,15.17430836089134,6171550
2020-07-09,15.174308776855469,15.43162520962203,15.019919534191038,15.380161614570966,4648490
2020-07-10,15.034622192382812,15.240475025378892,14.931696547129137,15.203715976537488,2619870
2020-07-13,14.718491554260254,15.15960474808497,14.667026420203216,15.078733610261608,4401430
2020-07-14,14.99786376953125,15.115493964724443,14.578805042288906,14.703788281548267,7431930
2020-07-15,15.409570693969727,15.519849396468645,14.90229082195918,15.041977075625217,8511250
2020-07-16,15.203714370727539,15.622771493729594,15.122844780315608,15.365456636528528,5252280
2020-07-17,15.394865036010742,15.52719976469663,15.181659169932848,15.269883350715872,4749030
2020-07-20,15.63747787475586,15.799220159563076,15.277235798351711,15.394865990033779,6332260
2020-07-21,15.431623458862305,15.806570042070438,15.203714600197696,15.806570042070438,6154610
2020-07-22,15.534546852111816,15.916846423221859,15.343398609045158,15.549251393687602,5302660
2020-07-23,15.703646659851074,15.79922236077531,15.394868134909732,15.586016451780285,6005890
2020-07-24,15.843328475952148,16.100644869591758,15.527198537254215,15.69629075708502,6416630
2020-07-27,15.76246166229248,15.990369009791337,15.644829924002154,15.784516167138667,4125880
2020-07-28,15.578664779663086,15.769814636939955,15.431627021176627,15.769814636939955,2669370
2020-07-29,15.475733757019043,15.659532066619954,15.394864166682288,15.54190188886988,2822820
2020-07-30,15.65218448638916,15.791869200586476,15.372811973016628,15.372811973016628,3256110
2020-07-31,15.269881248474121,15.703641336838174,15.034619369589546,15.659530795008116,5768620
2020-08-03,15.34339714050293,15.622767978820155,15.137544375563,15.32869260033454,7160670
2020-08-04,15.32869815826416,15.578663091854144,14.894936432101076,15.394866299281047,6625960
2020-08-05,16.725557327270508,16.835834466118957,15.372808690678927,15.505143416781134,12686300
2020-08-06,17.144611358642578,17.276944506370562,16.747607287994022,16.90934951575956,8620590
2020-08-07,16.960817337036133,17.31370787594959,16.813779612488858,16.857890158608747,6205430
2020-08-10,17.129913330078125,17.35046917429226,16.86524539152789,16.960819539271057,4242480
2020-08-11,17.615137100219727,17.747470286567722,17.04904068031942,17.284301049372434,10098110
2020-08-12,18.026844024658203,18.11506666931048,17.416637013524433,17.681304947481262,8107330
2020-08-13,18.56352996826172,18.81349488015606,17.7915822724647,18.004786595044028,13786850
2020-08-14,18.490013122558594,19.144332221171023,18.350326884204144,18.519420670502228,9095460
2020-08-17,18.945833206176758,19.181093618525153,18.181235323555534,18.372385179833074,8475390
2020-08-18,19.01934814453125,19.17373737878624,18.850254365710292,19.01934814453125,4710090
2020-08-19,18.945833206176758,19.4457615824171,18.806146950722663,19.159037569245257,6223910
2020-08-20,19.24725914001465,19.445760487377733,18.864960991476668,18.99729573721501,8041550
2020-08-21,19.19579315185547,19.342830882984217,18.87231014337222,19.129626558469695,3124770
2020-08-24,19.541332244873047,19.563388290208817,18.997293409848467,19.276664328309796,4496690
2020-08-25,19.210498809814453,19.681019576701782,19.041405023592134,19.585445431549978,5521340
2020-08-26,19.24725914001465,19.43840898552806,18.769385297475537,19.107572892426635,6081460
2020-08-27,19.173736572265625,19.482516570275813,18.975236797639734,19.247256207025618,3070980
2020-08-28,19.239904403686523,19.32812703851776,18.901716865589155,19.247255904300314,4781700
2020-08-31,18.931127548217773,19.37959383980608,18.754682249310886,19.37959383980608,5680070
2020-09-01,19.18109130859375,19.269313952599962,18.828200732568895,19.034053568583392,3639020
2020-09-02,18.666460037231445,19.254611047368712,18.512070782692632,19.159036893843627,5644760
2020-09-03,18.45325469970703,18.945833113770146,18.173883732650385,18.622348505879934,3912810
2020-09-04,18.3870849609375,18.556178738291468,18.070953451642833,18.475307600101917,2642310
2020-09-08,17.960678100585938,18.401792920768074,17.843049435690038,18.365032324093594,4152940
2020-09-09,18.262102127075195,18.379732305237518,17.923914593614228,18.070952316317133,2981110
2020-09-10,18.034194946289062,18.379734012356884,17.938620803277338,18.195937227529253,3604040
2020-09-11,17.79158592224121,18.122420496523443,17.600436063051927,18.02684633817328,4784120
2020-09-14,18.17388343811035,18.24740308666359,17.73277017425762,17.813639782430613,3176140
2020-09-15,18.747325897216797,18.813492481566215,17.997432799628587,18.262100679514703,5701410
2020-09-16,18.43120002746582,19.173740308026687,18.137124516106176,19.01199954802334,5356120
2020-09-17,18.6811580657959,18.732620104360933,18.02683913844611,18.232691920171266,3593150
2020-09-18,18.60763931274414,19.350180895503257,18.431194063027036,18.688510437819915,8189390
2020-09-21,18.21799087524414,18.73262369957076,17.82834127781827,18.438548240666588,5105540
2020-09-22,17.88715934753418,18.313569605180255,17.769529144388905,18.203290904109334,4060650
2020-09-23,17.835693359375,17.931269043497153,17.47545129611055,17.769526764589425,5785120
2020-09-24,17.960678100585938,18.15917946117011,17.534269370060333,17.85775244036867,5356010
2020-09-25,18.048900604248047,18.137124801533254,17.563676774113045,18.07830969833574,4087930
2020-09-28,17.504859924316406,18.276809233626928,17.409284234290094,18.093010897607023,6429940
2020-09-29,17.644548416137695,18.306219174554,17.36517741502085,17.490159138086565,6786340
2020-09-30,17.49750518798828,17.86510028198684,17.28430086641298,17.76217464285997,7140320
2020-10-01,17.879806518554688,17.94597311729129,17.151967762496906,17.47545233962871,7147580
2020-10-02,17.55632209777832,17.894509680979567,17.394581350260744,17.534267592995555,5648060
2020-10-05,17.84304428100586,17.975377454839556,17.460744674958832,17.548968847499303,4656740
2020-10-06,17.688655853271484,18.07830701089796,17.409283383369058,17.879805681492414,5583710
2020-10-07,17.968027114868164,18.365028204493196,17.6960077069317,17.71806220900243,6227870
2020-10-08,18.298860549926758,18.445898267630056,17.865098897079907,18.048895658586897,5897760
2020-10-09,17.776880264282227,18.262105613069192,17.71071366205773,18.22534656099879,5615280
2020-10-13,18.129770278930664,18.188586919822715,17.637193444181342,17.901861386995915,4849460
2020-10-14,17.975378036499023,18.335621611067936,17.931267491289933,18.159174802765914,4178350
2020-10-15,18.247404098510742,18.423849413836002,17.65925150493755,18.004790633071767,5335000
2020-10-16,18.975238800048828,19.23990673663504,18.115066849277067,18.28416063882934,8202260
2020-10-19,18.512069702148438,19.35753711549329,18.497365156508863,19.129628226745854,5239300
2020-10-20,18.747325897216797,18.784084939356646,18.423842932911548,18.570880643959388,3230370
2020-10-21,18.526771545410156,18.703216827105724,18.42384590233209,18.651754776811035,3310780
2020-10-22,18.637046813964844,18.798789063765792,18.423842523307602,18.490009106185987,3538040
2020-10-23,18.747325897216797,18.813492481566215,18.24739767965414,18.490009517260965,3212110
2020-10-26,18.526771545410156,18.93112570158467,18.387085311778993,18.659106277926178,3111570
2020-10-27,18.21799087524414,18.73262369957076,18.115065235872,18.629698060198617,3582370
2020-10-28,17.6077880859375,18.093013479385785,17.534269975029915,17.93862421248865,4777190
2020-10-29,17.526914596557617,17.813637016678584,17.29165422569611,17.43869195748455,5721870
2020-10-30,17.490156173706055,17.953327014335535,17.387230519946392,17.541619771830316,6104560
2020-11-03,17.80628776550293,17.87245591003445,17.394582064477035,17.688657565209816,4034250
2020-11-04,17.563674926757812,18.0268442013441,17.39458113722809,17.953326101324347,2397780
2020-11-05,17.688655853271484,17.923916231088807,17.24018960119068,17.88715718267703,3729440
2020-11-06,17.48280143737793,17.968026693871316,17.438690891781388,17.571024071059586,3128950
2020-11-09,17.563674926757812,17.710712669286096,16.652039380593678,17.644544528281788,5999840
2020-11-10,17.04903793334961,17.409279929797076,16.982871350836483,17.299002806438,5738040
2020-11-11,16.975522994995117,17.284301465568074,16.953466949243136,17.22548637188859,3906540
2020-11-12,17.26224708557129,17.335766731009418,16.78437478893439,17.04904273603174,4561150
2020-11-13,17.997434616088867,18.041545162611023,17.20342935380405,17.20342935380405,5914810
2020-11-16,17.81363868713379,18.26210496800949,17.73276908393318,18.166530819006802,4637930
2020-11-17,17.49750518798828,18.026842555243025,17.460746141335015,17.828341235333575,6862020
2020-11-18,17.49750518798828,17.585729367937933,17.26224482142557,17.416635593848824,3548710
2020-11-19,17.174020767211914,17.571023374280504,17.10050267997018,17.548968873601087,2831840
2020-11-23,17.225486755371094,17.4533956340751,17.03433846790167,17.31370939785438,3603710
2020-11-24,17.29900550842285,17.372523602145254,17.026984551179495,17.23283737308632,3963190
2020-11-25,17.15932273864746,17.306360498223412,16.95346987524113,17.188730290562653,3839990
2020-11-26,17.710710525512695,17.85774825024296,17.129911127206004,17.129911127206004,4435310
2020-11-27,18.3870849609375,18.52677119190333,17.725414395960023,17.857749125950985,7655780
2020-11-30,18.3870849609375,18.60029082911801,18.115065542469374,18.3870849609375,4640240
2020-12-01,18.791439056396484,18.945829831365266,18.467956047039312,18.541475684046638,4809310
2020-12-02,18.313568115234375,18.931126631504068,18.28416056684058,18.747329839665042,5222690
2020-12-03,17.81363868713379,18.387086666127527,17.475452643551662,18.342976113698903,6445340
2020-12-04,17.776880264282227,18.041548215669064,17.497507766573914,17.718065163974043,4064940
2020-12-07,17.872451782226562,17.97537741246698,17.61513539289276,17.784229152382558,2167990
2020-12-08,17.54897117614746,17.80628605774353,17.394580396203366,17.651896820288147,2827220
2020-12-09,17.438690185546875,17.637189946425302,17.321058469579967,17.541615816096225,3813150
2020-12-10,17.504859924316406,17.791583909417778,17.291655582120754,17.504859924316406,3959230
2020-12-11,17.512210845947266,17.5489714374272,17.276950464421617,17.409283657785426,2970440
2020-12-14,17.6077880859375,17.629844136205378,17.372527663050818,17.497509377087116,2611180
2020-12-15,17.938621520996094,18.093010764728824,17.51956279873758,17.57102639414475,3244010
2020-12-16,18.195938110351562,18.262104709301557,17.901861080875257,18.012139774117774,4159980
2020-12-17,18.3870849609375,18.51941969092846,18.15917609080725,18.262103274410073,2362250
2020-12-18,18.850255966186523,19.467816040617613,18.365030634130328,18.45325328155065,7036590
2020-12-21,18.3209228515625,18.68116653985985,18.166533580857376,18.52677572666568,2309010
2020-12-22,18.87965965270996,18.90906873832203,18.26945274727361,18.35032387648557,3667400
2020-12-23,18.4826602935791,19.01199611854215,18.3797331119253,19.00464461770649,2983750
2020-12-28,18.703216552734375,18.77673619027336,18.438548634073637,18.6002909111662,2138400
2020-12-29,18.79879379272461,18.850255846526515,18.592940950050586,18.732625650712787,2146650
2020-12-30,19.519275665283203,19.519275665283203,18.769382484301342,18.806143073017687,3758260
2021-01-04,19.15168571472168,19.58544747763302,18.97524040870577,19.57074447337615,4629130
2021-01-05,19.01934814453125,19.19579342439086,18.67380908585068,19.078163237817787,2992110
2021-01-06,19.379594802856445,19.431056860728344,18.791442234783627,19.11492529885477,3874750
2021-01-07,20.40885353088379,20.680874462886262,19.24725480095026,19.313422930147034,8616740
2021-01-08,21.239622116088867,21.394011364054922,20.629415083427343,20.82056492482865,8637530
2021-01-11,21.688087463378906,21.96745996036103,21.16610460636723,21.313142356755492,6487360
2021-01-12,21.82777214050293,22.048327963377346,21.246971181212796,21.518992137492383,4744190
2021-01-13,21.23226547241211,21.930694983694167,20.83526288237171,21.79836027285122,3778940
2021-01-14,20.894081115722656,21.401362450839823,20.8646735691574,21.23962017348658,2563770
2021-01-15,21.239622116088867,21.48223555430846,20.805860378956787,21.026417769612994,4022370
2021-01-18,21.53369903564453,22.085091006336175,21.10729031443531,21.217567474582506,2739440
2021-01-19,21.46017837524414,21.673382710478684,20.84261833096351,21.489585922948518,4083970
2021-01-20,21.47488021850586,22.17330982440145,21.452824173296115,21.504287764622635,5459190
2021-01-21,21.38665771484375,21.791011862118108,21.011711113871367,21.39400921579708,3075710
2021-01-22,20.960248947143555,21.48223485760021,20.916138395936187,21.158750283798618,3381730
2021-01-26,21.53369903564453,21.74690493873806,21.011714616156592,21.0264191630029,3465000
2021-01-27,21.099933624267578,21.7101405919393,20.908785345713248,21.570455904722156,4771470
2021-01-28,20.79850959777832,21.11464114884237,20.423562946166953,20.607359749755105,3403950
2021-01-29,20.51178550720215,20.974954807607073,20.460321908826298,20.59265665572293,3129500
2021-02-01,20.791156768798828,21.063177768515736,20.475025214458757,20.967603614758143,4878940
2021-02-02,20.614715576171875,21.496942203439232,20.548547422260018,21.43077559201645,4414850
2021-02-03,20.90143394470215,21.173454924579964,20.69558110566662,20.827915844862417,2700390
2021-02-04,20.688228607177734,21.0264161691112,20.585301421375828,20.77645124822707,2261490
2021-02-05,20.9161376953125,21.070526933099885,20.629413723358276,20.769099958731964,6184530
2021-02-08,20.54119300842285,21.246974210220262,20.452970358198176,20.92349115939645,5259100
2021-02-09,20.54119300842285,20.879379063039682,20.232412961392058,20.710286806975695,4806890
2021-02-10,20.526485443115234,20.967598596211893,20.313279595585463,20.489724856824125,7100720
2021-02-11,20.607358932495117,21.070528216558795,20.54119233262568,20.64411798325716,4919090
2021-02-12,20.60000228881836,20.776447539419756,20.52648420564532,20.776447539419756,3821290
2021-02-17,20.989654541015625,21.06317417616722,20.430911175320254,20.585300403903396,3934040
2021-02-18,21.335195541381836,21.52634381998672,20.533838752455193,20.798506667631024,34427140
2021-02-19,21.489585876464844,21.51899342410561,20.886730378584794,21.2910845442675,9629510
2021-02-22,22.71735382080078,22.776168922411657,21.232271733881728,21.666033493884157,25930190
2021-02-23,22.6658878326416,22.857037663977213,22.092439881123493,22.386516900675684,14083630
2021-02-24,22.967315673828125,23.033482268587157,21.982162083574757,22.55561001812286,12225950
2021-02-25,22.040979385375977,23.187875369371543,21.938052189893774,22.86439077927824,7933420
2021-02-26,21.960105895996094,22.570312874526113,21.69543797618064,21.989513442642252,11523490
2021-03-01,22.71735382080078,23.129061074565808,21.92334994905396,22.202720910461174,12445180
2021-03-02,22.415922164916992,22.959962513308454,22.077734629500135,22.386514620206334,7816490
2021-03-03,22.143901824951172,22.658533064366893,21.717491673445796,21.996864107619754,9762500
2021-03-04,21.974811553955078,22.93790914103603,21.791013221237602,22.20271889514364,7724310
2021-03-05,22.687944412231445,22.90114875249077,21.915996652420564,22.070385895884986,6765440
2021-03-08,21.695438385009766,22.445331609862222,21.570456695030593,22.290942372682732,7253620
2021-03-09,22.393871307373047,22.908504230247214,21.68808852836338,21.710144577626885,10274550
2021-03-10,21.60721778869629,22.695298680591883,21.416067942556083,22.504148834451676,8866770
2021-03-11,21.298437118530273,21.746903399511368,20.541192343009836,21.688086758778038,18723540
2021-03-12,21.614566802978516,21.798363583603162,21.041118873044105,21.166102102958448,6090040
2021-03-15,20.857324600219727,21.518995249509207,20.666174753095614,21.335198446785576,8438650
2021-03-16,21.768957138061523,21.92334792238433,20.805859552593265,20.916138243541337,10195900
2021-03-17,21.73219871520996,22.107145349751523,21.43812322586144,21.724847213598448,11356840
2021-03-18,21.019062042236328,21.629268952221476,20.93819091242151,21.467526692591846,7530710
2021-03-19,20.791156768798828,21.357253274299786,20.629416011862045,21.107289865627788,8722670
2021-03-22,20.923492431640625,21.379310256761695,20.298582340173986,20.87938033260164,9987230
2021-03-23,20.96760368347168,21.276382194312394,20.60000852879252,20.658823630142074,5387690
2021-03-24,21.099933624267578,21.7101405919393,21.041118532021837,21.063174577236154,8496070
2021-03-25,20.989654541015625,21.158748313624535,20.73233813171797,21.033766630604305,5154930
2021-03-26,20.960248947143555,21.371956165848644,20.769100654430357,21.033768589140852,4384820
2021-03-29,21.04846954345703,21.202860313878297,20.747042588329332,20.842616725383962,3752540
2021-03-30,20.820566177368164,21.11464168760845,20.67352842224802,20.91614033257403,6596260
2021-03-31,20.313278198242188,20.864669987305092,20.151535948655347,20.805854904271406,11631290
2021-04-01,20.62206268310547,20.96024871355564,20.063317729121383,20.298579655397642,11168850
2021-04-05,20.644121170043945,20.827919537204313,20.26182297263329,20.813214989136302,7988420
2021-04-06,21.02641487121582,21.092581462296387,20.51913355962852,20.651468284278263,7599240
2021-04-07,21.19550895690918,21.291084644056166,20.842618383566045,21.041119716693743,5996210
2021-04-08,21.45282745361328,21.614569753231628,21.055826291576324,21.188161040581235,7432920
2021-04-09,21.64397430419922,21.982161860628658,21.276379201231947,21.379306385358706,9696390
2021-04-12,22.018918991088867,22.12919766662644,21.643972419754245,21.643972419754245,8292790
2021-04-13,22.026273727416992,22.055681275714807,21.666031646390955,22.040978272810282,6328080
2021-04-14,21.835124969482422,22.16595949516152,21.621919091999494,22.055680805772244,6506280
2021-04-15,22.092439651489258,22.165959291235307,21.710141535280464,21.798364177482494,5868060
2021-04-16,21.710145950317383,22.518854439541595,21.61457178745113,22.092444144271422,4533320
2021-04-19,21.93805503845215,22.16596396447955,21.570461389688383,21.68809006160199,5393740
2021-04-20,22.121849060058594,22.34240489749656,21.835125083149368,21.835125083149368,6802840
2021-04-22,21.541048049926758,22.312997336733872,21.541048049926758,22.202718646834466,5250740
