Date,Close,High,Low,Open,Volume,Ticker
2020-01-02,10.19326114654541,10.19326114654541,10.063769779477381,10.130175641219614,37774500,PETR4
2020-01-03,10.11025333404541,10.372555137205048,10.11025333404541,10.253024848867744,71595600,PETR4
2020-01-06,10.229782104492188,10.272946097456229,9.944238466246079,10.10361174805225,81844000,PETR4
2020-01-07,10.18993854522705,10.25302340336166,10.116891986744525,10.233101902545103,32822000,PETR4
2020-01-08,10.126853942871094,10.216501654355719,10.040526587362917,10.189939439837291,48215600,PETR4
2020-01-09,10.09365177154541,10.166698341905848,10.043847694758965,10.116893631826207,36102700,PETR4
2020-01-10,10.050488471984863,10.106933261584812,10.004004117830481,10.090331480353534,25397500,PETR4
2020-01-13,10.070406913757324,10.10360983282967,10.030563284211906,10.077047624230396,30676800,PETR4
2020-01-14,9.960840225219727,10.050487939237064,9.8844739354834,10.03720651495605,39796500,PETR4
2020-01-15,9.81142807006836,9.93759907658689,9.808108347053903,9.927638007663887,34405700,PETR4
2020-01-16,9.801465034484863,9.861230165583057,9.738379547959763,9.828027244607055,28997400,PETR4
2020-01-17,9.91103458404541,9.91103458404541,9.808106095310857,9.86787059524852,34908000,PETR4
2020-01-20,9.960840225219727,9.994043152629091,9.844630295933529,9.861232076284795,31241400,PETR4
2020-01-21,9.834668159484863,9.940917002177809,9.811425671014357,9.894432658529853,28577400,PETR4
2020-01-22,9.72510051727295,9.897754597626411,9.718459805218888,9.87119238270333,32491500,PETR4
2020-01-23,9.844630241394043,9.881153524671323,9.56904702202143,9.658694735542117,53752100,PETR4
2020-01-24,9.728418350219727,9.887792242092322,9.675293930693206,9.81474569027358,36898700,PETR4
2020-01-27,9.306744575500488,9.509281214143513,9.187214299171863,9.505960858324038,66105300,PETR4
2020-01-28,9.562406539916992,9.675296115222796,9.436236173377484,9.439556529509204,47259100,PETR4
2020-01-29,9.579005241394043,9.655371507996074,9.519240116820983,9.628809300773934,42297500,PETR4
2020-01-30,9.608890533447266,9.642093460230724,9.356549176503394,9.389752103286854,44266800,PETR4
