Date,Close,High,Low,Open,Volume,Ticker
2020-01-02,18.667774200439453,18.982535908663465,18.6314558970407,18.855420114960747,1270600,TAEE11
2020-01-03,18.643558502197266,18.722249495015156,18.47407234142867,18.667771470614426,814700,TAEE11
2020-01-06,18.75856590270996,18.89173375197072,18.552760310055668,18.75856590270996,1723300,TAEE11
2020-01-07,18.53460121154785,18.75856536776028,18.37116715947647,18.75856536776028,1937800,TAEE11
2020-01-08,18.346954345703125,18.6314509174815,18.11088370489787,18.61329119336658,1360100,TAEE11
2020-01-09,18.116939544677734,18.377223188300533,17.977718436775557,18.250107410340092,1292800,TAEE11
2020-01-10,18.43170166015625,18.534604471648702,18.292479394345566,18.39538220583802,737900,TAEE11
2020-01-13,18.52250099182129,18.583032270967195,18.39538519016108,18.407491676897884,823100,TAEE11
2020-01-14,18.486175537109375,18.607236894045784,18.377219507690235,18.589077170963368,1470700,TAEE11
2020-01-15,18.619348526000977,18.66172007037509,18.474074164773445,18.65566682767336,1052300,TAEE11
2020-01-16,18.576976776123047,18.752516194379364,18.51039226167859,18.564870290853513,1930800,TAEE11
2020-01-17,18.95831871032715,18.95831871032715,18.691981850855306,18.704088334135346,755800,TAEE11
2020-01-20,19.369932174682617,19.424410201286946,19.000692473150593,19.03701192724543,2152400,TAEE11
2020-01-21,19.327558517456055,19.48493818315743,19.230708959545453,19.400195108620103,1003100,TAEE11
2020-01-22,19.29729652404785,19.466783864680686,19.170181884476765,19.35782779959801,1152400,TAEE11
2020-01-23,19.466777801513672,19.50309724825446,19.158069431443117,19.218600688140075,774800,TAEE11
2020-01-24,19.339664459228516,19.581787192686647,19.291239681629335,19.551522139638823,627200,TAEE11
2020-01-27,19.1580753326416,19.242819579935905,18.915951385810832,19.188341547581725,1240400,TAEE11
2020-01-28,19.285188674926758,19.29729400482602,18.96437376456927,19.09754162976439,991800,TAEE11
2020-01-29,19.248872756958008,19.418361261131622,19.188342632730723,19.357828827828108,991300,TAEE11
2020-01-30,18.915952682495117,19.176236376132348,18.673828719066805,19.037015241478336,1447700,TAEE11
2020-01-31,18.843311309814453,18.994638902312136,18.673825145121313,18.952267361138848,1272100,TAEE11
2020-02-03,18.909896850585938,19.13991545026003,18.80094079332326,18.82515376362073,2246000,TAEE11
2020-02-04,18.897789001464844,19.21860390752328,18.879630429590332,19.067276317700266,1185200,TAEE11
2020-02-05,18.928056716918945,19.115702619946592,18.897790503825465,18.946215290237053,1014900,TAEE11
2020-02-06,18.69803237915039,19.158068286194023,18.685927052164796,19.04305902079871,943300,TAEE11
2020-02-07,18.48012351989746,18.71014092148553,18.371167483262887,18.67987586888159,691600,TAEE11
2020-02-10,18.056407928466797,18.558815479300304,18.044301444220714,18.443806188038305,867100,TAEE11
2020-02-11,18.583026885986328,18.710141496273206,18.316690027646192,18.46801760439026,684900,TAEE11
2020-02-12,19.00069236755371,19.0370118214467,18.49223155843104,18.7283033905838,1060100,TAEE11
2020-02-13,18.86752700805664,19.018854622444476,18.76462418409139,18.964376588901807,1155600,TAEE11
2020-02-14,18.78278160095215,18.946214526920528,18.71619708936707,18.867524685123747,636200,TAEE11
2020-02-17,19.061222076416016,19.25492119651014,18.81304493447819,18.85541647268155,1529200,TAEE11
2020-02-18,18.861469268798828,18.952265584880173,18.704088448806857,18.952265584880173,1045900,TAEE11
2020-02-19,19.049114227294922,19.158070263172124,18.8796280866306,18.952264674190243,715500,TAEE11
2020-02-20,18.552762985229492,19.07333028342153,18.407488632032678,19.049117313953094,2620100,TAEE11
2020-02-21,18.613292694091797,18.7101422547712,18.346955824954527,18.583027639331174,1227700,TAEE11
2020-02-26,17.874813079833984,18.159308497325156,17.687166060761115,18.159308497325156,2002100,TAEE11
2020-02-27,18.207735061645508,18.26826632682112,17.578212905617555,17.935344945624177,2785700,TAEE11
2020-02-28,17.777965545654297,17.85060214135071,17.1302824992237,17.75375257739691,3398600,TAEE11
2020-03-02,18.304584503173828,18.564868133532784,18.135097192709477,18.165363402366243,3103600,TAEE11
2020-03-03,18.298532485961914,18.952267649310503,18.238001217134872,18.413541781279495,2542800,TAEE11
2020-03-04,18.849365234375,18.940162716790653,18.492232010789802,18.492232010789802,2147900,TAEE11
2020-03-05,18.09878158569336,18.88568583565969,18.056410040414022,18.81910131905615,2005600,TAEE11
2020-03-06,17.868762969970703,18.098780409917605,17.487416778154543,17.784018730379366,3627900,TAEE11
2020-03-09,17.553998947143555,17.69927328264435,16.88815737686159,17.49346768538378,6650600,TAEE11
2020-03-10,18.334856033325195,18.613298315740053,17.71743903161636,18.219846712331233,6328800,TAEE11
2020-03-11,18.00798225402832,18.637505549187637,17.511627969903845,18.092725330477528,5891300,TAEE11
2020-03-12,16.93052864074707,17.354246311695768,15.840970564790094,17.354246311695768,4921500,TAEE11
2020-03-13,17.4571533203125,17.832445149545418,16.476549891744398,17.681117538346136,4095500,TAEE11
2020-03-16,16.228368759155273,16.81552048686784,15.132757443515338,15.90755504025692,5213800,TAEE11
2020-03-17,16.670246124267578,17.29371499092594,16.234421971766295,16.282846749317798,3883100,TAEE11
2020-03-18,15.91360855102539,16.5068123757587,15.362775108586991,15.750174490781179,6136500,TAEE11
2020-03-19,15.713854789733887,16.470492662611008,15.13275745754239,15.69569621968901,5231000,TAEE11
2020-03-20,15.780445098876953,16.373649132410378,15.495949569620276,16.10126009066374,3617800,TAEE11
2020-03-23,14.854315757751465,15.75622799301802,14.527447631856544,15.73806826784459,3979100,TAEE11
2020-03-24,15.163023948669434,15.962034588015769,14.933006521497072,15.798600514885527,2778000,TAEE11
2020-03-25,15.265925407409668,15.641218302808625,14.745359332550187,15.102492503247687,3198200,TAEE11
2020-03-26,15.738070487976074,16.18600004793545,15.011697542100451,15.011697542100451,3187200,TAEE11
2020-03-27,15.417252540588379,15.937819755048345,15.15697008789614,15.44751874755567,2084400,TAEE11
2020-03-30,15.29619026184082,15.865181064355518,15.296190261840822,15.532260889383352,1948800,TAEE11
2020-03-31,15.568581581115723,15.828865212910294,15.31435119128589,15.31435119128589,2426100,TAEE11
2020-04-01,15.380936622619629,15.489892675456554,15.072228191094316,15.30224678142514,2706500,TAEE11
2020-04-02,15.949926376342773,16.022562964619553,15.441465640254306,15.441465640254306,3710300,TAEE11
2020-04-03,16.04072380065918,16.22231643847415,15.701750337953579,16.04072380065918,5383600,TAEE11
2020-04-06,16.403911590576172,16.62182254310959,16.198105968239435,16.343380321441025,2765800,TAEE11
2020-04-07,16.343379974365234,17.414779605329386,16.343379974365234,17.02132809611336,3160500,TAEE11
2020-04-08,16.367591857910156,16.5794495495279,16.010458671271913,16.349432132398135,3120200,TAEE11
2020-04-09,16.28285026550293,16.676301812389635,16.10125759910538,16.47654941753712,2474200,TAEE11
2020-04-13,16.343379974365234,16.343379974365234,15.85913214064365,16.204158866487518,1859700,TAEE11
2020-04-14,16.64603614807129,16.712620662115725,16.476548818929984,16.615771089617258,2289600,TAEE11
