Date,Close,High,Low,Open,Volume,Ticker
2020-01-02,33.84402847290039,33.91254926359773,33.48272536553828,33.62599999822476,17509700,VALE3
2020-01-03,33.59485626220703,33.949928721112315,33.37683014754815,33.43912264422028,17284800,VALE3
2020-01-06,33.3955192565918,33.513875957295895,33.10896995406195,33.513875957295895,32787800,VALE3
2020-01-07,33.63846206665039,33.75681876289606,33.26470232754353,33.326994825292516,16326400,VALE3
2020-01-08,33.644683837890625,33.868940588365234,33.40173981697847,33.76304288747778,15298500,VALE3
2020-01-09,33.20240783691406,33.55748030605795,33.04667421443669,33.48272883263463,14638000,VALE3
2020-01-10,33.239776611328125,33.55747207770763,33.084043027036905,33.48272062261349,9129200,VALE3
2020-01-13,34.44826889038086,34.66006666326887,33.33321583969674,33.41419797011726,27497400,VALE3
2020-01-14,34.66006851196289,35.102351351308705,34.26139088909871,34.44827072777804,27817000,VALE3
2020-01-15,34.54793930053711,34.934160317642736,34.32991322338555,34.44826989722411,21425300,VALE3
2020-01-16,34.36729049682617,34.85318095587577,34.323685277929,34.63515248508374,13149100,VALE3
2020-01-17,35.507266998291016,35.563331199130054,34.946624989900634,35.04006611673456,36524100,VALE3
2020-01-20,35.73151779174805,35.73151779174805,35.214481095828596,35.50726102611099,16746300,VALE3
2020-01-21,34.90300750732422,35.51348282635078,34.72235836922154,35.382667195767745,25436800,VALE3
2020-01-22,35.07120895385742,35.41382242506179,34.92170601704033,35.258088813031954,17269400,VALE3
2020-01-23,34.57286071777344,34.716135350906555,34.08074194985559,34.529255497963625,23028900,VALE3
2020-01-24,33.51387405395508,34.71613777270992,33.445350881957694,34.64761460071253,19744800,VALE3
2020-01-27,31.46441650390625,32.2804614494541,31.445729231727043,32.1807920373213,38779700,VALE3
2020-01-28,31.894241333007812,32.44865256145888,31.81948987136318,31.894241333007812,23046400,VALE3
2020-01-29,31.613922119140625,32.32406698456355,31.433270565289178,32.205710299095145,23323000,VALE3
2020-01-30,32.081119537353516,32.081119537353516,31.022130650179673,31.128030727050056,23083200,VALE3
2020-01-31,31.314908981323242,31.807027671190493,31.02212908648725,31.744732812552048,29988200,VALE3
2020-02-03,31.713590621948242,31.825719005512966,31.022133048734528,31.45818760967442,18858200,VALE3
2020-02-04,32.56078338623047,32.753893917639765,32.373903529937834,32.517178165639066,21559200,VALE3
2020-02-05,33.00929641723633,33.401743396315574,33.00929641723633,33.21486354299599,26797700,VALE3
2020-02-06,33.18994140625,33.58861901002505,32.903392175574936,33.42665712460617,22155800,VALE3
2020-02-07,32.45488739013672,32.990611455047635,32.342758986955054,32.940777929359456,14450900,VALE3
2020-02-10,31.265077590942383,32.330297251953354,31.09688501288802,32.330297251953354,28244800,VALE3
2020-02-11,32.42373275756836,32.51717386149948,31.78211113124632,31.863093262899564,27560600,VALE3
2020-02-12,33.05913162231445,33.25224216050285,32.90962868255459,33.077818895707836,28539800,VALE3
2020-02-13,32.479801177978516,32.64176546239491,32.1185004400531,32.5296370735855,20105600,VALE3
2020-02-14,31.7696533203125,32.56700856479652,31.73850707663223,32.52340334838293,19896200,VALE3
2020-02-17,33.27092742919922,33.27092742919922,32.155874241989814,32.21193843509828,28134200,VALE3
2020-02-18,32.89094161987305,33.04667524721743,32.46734596339179,32.73520799252866,18054400,VALE3
2020-02-19,32.89717102050781,33.090279190093206,32.64176797661545,32.97192249336969,14439700,VALE3
2020-02-20,32.51718521118164,33.320771381291,32.42997475110282,33.18372501470611,18818800,VALE3
2020-02-21,31.227703094482422,31.8568658121913,31.022133595554845,31.769655373727318,32249900,VALE3
2020-02-26,28.250072479248047,29.178245727917687,28.069423319537567,29.066117352204415,46923300,VALE3
2020-02-27,27.701894760131836,28.368434407663802,27.135024525979237,27.81402314722191,42419000,VALE3
2020-02-28,27.602224349975586,27.602224349975586,26.91076677999226,27.402885530415407,33228600,VALE3
2020-03-02,28.879241943359375,29.333983813964036,27.913694005702553,27.957299227794344,48372500,VALE3
2020-03-03,28.87301254272461,30.579854083908895,28.698591646657047,29.115958988927048,52401800,VALE3
2020-03-04,30.255922317504883,30.579848476739368,29.277915541643814,29.900849914870278,31476600,VALE3
2020-03-05,29.184478759765625,29.869708097637343,28.623839166568477,29.68905653231882,29092300,VALE3
2020-03-06,27.78910255432129,28.5428525697661,27.191086130975293,27.533699558331474,39718600,VALE3
2020-03-09,23.565610885620117,25.87669707591788,23.553151911726914,25.197698444729163,59037000,VALE3
2020-03-10,27.9136905670166,28.243845029698846,25.415722359621476,26.10095160693383,63269800,VALE3
2020-03-11,25.37834930419922,27.58976601887702,24.29444236834449,26.792408345771328,50025000,VALE3
2020-03-12,22.02073097229004,22.4256392990453,20.214222565650694,22.4256392990453,62222000,VALE3
2020-03-13,26.723888397216797,27.427802602704336,23.048574254724667,26.16324645130908,67635900,VALE3
2020-03-16,24.31935691833496,25.789482323680453,22.431864274411467,22.431864274411467,59078300,VALE3
2020-03-17,25.858001708984375,27.141247220546752,24.3629608169904,25.228839112494242,52743800,VALE3
2020-03-18,24.076414108276367,25.4593267798453,22.238757260043,24.169852837050666,59689100,VALE3
2020-03-19,22.67481231689453,24.294440749684394,21.96466512965281,23.360039182388842,52645400,VALE3
2020-03-20,21.921064376831055,24.549848748511213,21.622056099569406,23.609218691478105,50479900,VALE3
2020-03-23,21.242061614990234,22.33842746523198,20.787319798304612,22.145316950075305,41958300,VALE3
2020-03-24,23.44725227355957,24.076417397604253,22.96136416389419,22.96136416389419,37044800,VALE3
2020-03-25,25.446868896484375,25.758336091674177,23.72757102461136,23.789863513126875,38064400,VALE3
2020-03-26,26.16324806213379,26.41865110292617,24.91115080759222,25.546541883665796,36253000,VALE3
2020-03-27,24.97966766357422,25.814399827027696,24.419028147894345,24.481320635312308,32331200,VALE3
2020-03-30,26.01997184753418,26.362585314320025,25.378350134663986,25.4904761476776,31298300,VALE3
2020-03-31,26.923229217529297,27.714356299088927,26.300294732172723,26.35012825532188,39238000,VALE3
2020-04-01,27.016666412353516,27.48386724952874,25.664899797420244,26.044890191865107,37092100,VALE3
2020-04-02,26.64913558959961,27.76418884964039,26.113411570750678,27.377970147614622,34372600,VALE3
2020-04-03,25.22884178161621,26.705195561248807,24.76786930595771,26.661590345804814,31650000,VALE3
