Date,Close,High,Low,Open,Volume,Ticker,Daily_Change_%
2020-02-26,26.21612548828125,26.68050131349366,25.9797162027217,26.25834098926787,38754320,ITUB4,-4.99
2020-02-27,26.233015060424805,27.2968578248026,25.810854699042924,25.92061571984994,67110450,ITUB4,0.06
2020-02-28,27.018232345581055,27.08577786444414,26.00504956263481,26.25834437264466,61673150,ITUB4,2.99
2020-03-02,26.929534912109375,27.27586933859512,26.414259283628272,26.971770212608217,56402940,ITUB4,-0.33
2020-03-03,26.439598083496094,27.005559234494275,26.152395927669836,26.735248716828487,48060100,ITUB4,-1.82
2020-03-04,26.693016052246094,26.887300925230466,26.12705661768836,26.87040574083508,34352890,ITUB4,0.96
2020-03-05,25.780723571777344,26.60009658208136,25.493519619503846,26.405811711921412,33448030,ITUB4,-3.42
2020-03-06,25.231653213500977,25.637116295883157,24.767059655200455,25.00357978659006,35671130,ITUB4,-2.13
2020-03-09,23.483089447021484,24.03215532000225,23.119863462664572,23.6520323835655,52227560,ITUB4,-6.93
2020-03-10,24.065950393676758,25.088056764463577,23.29725938214945,24.91911201010117,49022930,ITUB4,2.48
2020-03-11,22.106210708618164,23.77030046244077,21.143234795037095,23.483096497939695,53066310,ITUB4,-8.14
2020-03-12,19.935291290283203,20.74621944497182,18.930080019023393,19.597405297614717,64335920,ITUB4,-9.82
2020-03-13,22.139995574951172,22.959368482055613,19.97752393003944,22.756638703780606,98665270,ITUB4,11.06
2020-03-16,20.10423469543457,21.675407251719008,19.19194249667831,19.8508210819222,68657600,ITUB4,-9.19
2020-03-17,21.286834716796875,22.562356415672784,19.85081851808172,20.70398188594115,77542740,ITUB4,5.88
2020-03-18,19.808584213256836,20.484357991800753,18.195178105240938,20.24783778960989,92111030,ITUB4,-6.94
2020-03-19,19.30175018310547,20.0451009687345,17.84883897564695,19.234174772357935,81017860,ITUB4,-2.56
2020-03-20,18.625978469848633,20.247832645078322,18.245855483695312,19.75789717887984,80738460,ITUB4,-3.5
2020-03-23,17.33356285095215,18.9976522597841,16.894311175113604,18.80336742163072,58803690,ITUB4,-6.94
2020-03-24,19.006099700927734,19.664978126363007,18.161384906961906,18.330327865755073,56614470,ITUB4,9.65
2020-03-25,19.935291290283203,20.889820548784865,18.592194026354907,18.778030436180448,48278670,ITUB4,4.89
2020-03-26,20.48435401916504,20.965842809460653,20.036655594913572,20.467458836142963,55855470,ITUB4,2.75
2020-03-27,19.403118133544922,20.29006823621047,19.01454843688984,19.44535343074712,46179430,ITUB4,-5.28
2020-03-30,20.366090774536133,20.60261267665879,19.28485589527262,19.521376025111515,33248050,ITUB4,4.96
2020-03-31,19.504484176635742,20.484353364358444,19.267962255591186,20.23093803311579,44687720,ITUB4,-4.23
2020-04-01,18.088659286499023,18.917018605883502,17.91115435142932,18.781778186230582,48778180,ITUB4,-7.26
2020-04-02,18.17319107055664,18.595823915947065,17.87734825612694,18.071759400475255,43071930,ITUB4,0.47
2020-04-03,17.46316909790039,18.156284612209156,16.913746230424195,18.10556966470566,41132410,ITUB4,-3.91
2020-04-06,18.747966766357422,19.170599526806498,18.50284072295219,18.71415621645892,43236270,ITUB4,7.36
2020-04-07,19.441089630126953,20.184921946138854,19.373468510489506,19.863722514579052,41854670,ITUB4,3.7
2020-04-08,20.438499450683594,20.616006197394825,19.390372228652488,19.44953937078699,45041700,ITUB4,5.13
2020-04-09,19.863718032836914,20.8780345985439,19.863718032836914,20.675171285402502,41037700,ITUB4,-2.81
2020-04-13,20.286354064941406,20.286354064941406,19.45799621816082,19.821458414006578,23762970,ITUB4,2.13
2020-04-14,20.539932250976562,21.25840792613232,20.539932250976562,20.675174480638447,37142710,ITUB4,1.25
2020-04-15,19.779193878173828,20.692080704401242,19.75383729011774,20.159563980247253,38329610,ITUB4,-3.7
2020-04-16,19.280488967895508,20.134206930750427,19.272036771326047,20.03277525160851,34178430,ITUB4,-2.52
2020-04-17,19.627050399780273,19.95670383167047,19.11143798507745,19.813007609156607,27680510,ITUB4,1.8
2020-04-20,19.136791229248047,19.415729628817562,19.018453403957498,19.20441233700384,31442180,ITUB4,-2.5
2020-04-22,18.90857696533203,19.550977741035553,18.77333469676287,18.933935334047877,52856320,ITUB4,-1.19
2020-04-23,18.638090133666992,19.221323675147275,18.460585121381655,19.1537025491875,45600610,ITUB4,-1.43
2020-04-24,17.649127960205078,18.443676992484594,17.218042884679726,18.376055873713405,75701670,ITUB4,-5.31
2020-04-27,18.232362747192383,18.7141628096297,17.83508820256263,18.20700438247562,42258370,ITUB4,3.3
2020-04-28,19.7369327545166,19.956702283203285,19.094532108762213,19.42418551507416,64094250,ITUB4,8.25
2020-04-29,19.99896240234375,20.38778468125878,19.5763295675855,20.286351240293186,34685310,ITUB4,1.33
2020-04-30,19.246679306030273,19.720025347055888,18.984645263372514,19.094530907521005,50922410,ITUB4,-3.76
2020-05-04,18.502843856811523,18.6718966349368,18.409864385483644,18.55355880353115,35246530,ITUB4,-3.86
2020-05-05,19.1875057220459,19.75383470297507,18.519746855304543,18.764874695230617,57118050,ITUB4,3.7
2020-05-06,18.798688888549805,19.255130556834526,18.595825530770792,19.102983925218325,32096790,ITUB4,-2.03
2020-05-07,18.12247657775879,19.0015510738938,17.860442540000456,18.91702379331666,57420550,ITUB4,-3.6
2020-05-08,18.866304397583008,19.246674410386053,18.511292740320616,18.612724389047642,39319610,ITUB4,4.1
2020-05-11,18.91702651977539,19.466449489123594,18.739521510446902,18.739521510446902,42038150,ITUB4,0.27
2020-05-12,18.26617431640625,19.153702942951437,18.2492681478506,19.02691288581122,47573020,ITUB4,-3.44
2020-05-13,18.25771713256836,18.545107759951136,17.91961155531569,18.376054971324802,38182210,ITUB4,-0.05
2020-05-14,19.060718536376953,19.09452909133688,17.522335625546432,18.012589559183322,67948870,ITUB4,4.4
2020-05-15,18.283084869384766,19.24668891882385,18.283084869384766,19.018465320355237,41544250,ITUB4,-4.08
2020-05-18,19.162153244018555,19.390374969596404,18.604278111876717,18.976194275492556,54560990,ITUB4,4.81
2020-05-19,18.333797454833984,19.204420008324174,18.266176320066524,19.128346675069913,44969980,ITUB4,-4.32
2020-05-20,18.25771713256836,18.55355995602345,18.054853786216757,18.536655563878828,45535600,ITUB4,-0.41
2020-05-21,19.305849075317383,19.305849075317383,18.350699347023067,18.359153317792465,66884290,ITUB4,5.74
2020-05-22,19.407276153564453,19.736929505612018,18.773327808881255,19.10298116092882,56380720,ITUB4,0.53
2020-05-25,20.252540588378906,20.446951709890378,19.770738882011027,20.210276067399363,30974020,ITUB4,4.36
2020-05-26,19.449542999267578,20.641368408241775,19.322754722380843,20.56529331398625,58373590,ITUB4,-3.96
2020-05-27,20.058134078979492,20.058134078979492,19.57633226182743,19.982060761221437,40084110,ITUB4,3.13
2020-05-28,19.703121185302734,20.328617405594834,19.703121185302734,19.855269585592836,26310350,ITUB4,-1.77
2020-05-29,19.474897384643555,19.694666878526167,19.195960749678132,19.59323521368093,59365350,ITUB4,-1.16
2020-06-01,19.99896240234375,20.15956298595804,19.18750728867047,19.297392925237887,43143430,ITUB4,2.69
2020-06-02,21.342937469482422,21.385202004322135,20.142661567510416,20.286356020343693,63591770,ITUB4,6.72
2020-06-03,21.909263610839844,22.627737549431657,21.807830159951866,22.230463036052758,64590020,ITUB4,2.65
2020-06-04,22.543210983276367,22.678453213549695,21.53734467882348,21.782472551270896,48770260,ITUB4,2.89
2020-06-05,23.041921615600586,24.259101923913516,22.97429871392462,23.802660195014344,71132050,ITUB4,2.21
2020-06-08,23.97170639038086,24.073138054706874,23.253230771328028,23.337758044984305,34939630,ITUB4,4.04
2020-06-09,23.49835205078125,23.870269850785252,23.04191054125584,23.30394273060616,56801800,ITUB4,-1.97
2020-06-10,22.475589752197266,23.811107655974983,22.382610276004996,23.760390933166107,54169280,ITUB4,-4.35
2020-06-12,22.027597427368164,22.2896296773344,21.655681314764315,21.900807400166965,59624400,ITUB4,-1.99
2020-06-15,21.511987686157227,21.968431129092508,21.156977695817453,21.21614484525,41154410,ITUB4,-2.34
2020-06-16,22.129026412963867,22.458679734366978,21.72329979383256,22.39951082571807,41812320,ITUB4,2.87
2020-06-17,22.407970428466797,22.771434392861888,22.103673614163256,22.129031977594575,39371310,ITUB4,1.26
2020-06-18,23.287038803100586,23.5913337631102,22.24736391304215,22.399510506329122,59368650,ITUB4,3.92
2020-06-19,23.743484497070312,23.87027451974093,23.31239948405171,23.751936692332126,68300870,ITUB4,1.96
2020-06-22,23.00811004638672,23.87028028049655,22.74607774254586,23.701227467282493,32212620,ITUB4,-3.1
2020-06-23,22.70380973815918,23.45609597202785,22.450231443823814,23.413833218544625,65566050,ITUB4,-1.32
2020-06-24,21.841646194458008,22.75453144624899,21.638781031734727,22.64464755374436,63100730,ITUB4,-3.8
2020-06-25,22.103670120239258,22.255818503340954,21.562701244208096,22.002238455983413,51012610,ITUB4,1.2
2020-06-26,21.731760025024414,22.16284516063054,21.58806557096782,21.731760025024414,43629740,ITUB4,-1.68
2020-06-29,22.382610321044922,22.416420878506873,21.765566317287274,21.8923563511286,33844030,ITUB4,2.99
2020-06-30,21.511987686157227,22.23891560685086,21.511987686157227,22.162842290840352,50302120,ITUB4,-3.89
2020-07-01,22.074413299560547,22.16744758295992,21.600786478867295,21.651531322415174,43048940,ITUB4,2.61
2020-07-02,22.45501136779785,23.04704592673044,22.336605520700413,22.412723692011753,45758130,ITUB4,1.72
2020-07-03,22.4127254486084,22.573420758568226,22.15899582504215,22.31969290948392,11265540,ITUB4,-0.19
2020-07-06,23.4530086517334,23.554500124369138,22.708737852404653,22.937094109455455,32306230,ITUB4,4.64
2020-07-07,22.302772521972656,23.436094882108055,22.260484850932812,23.199281440010676,71409030,ITUB4,-4.9
2020-07-08,22.784860610961914,22.89480927632039,22.412723390705324,22.539588190839908,37387460,ITUB4,2.16
2020-07-09,22.793317794799805,22.97938640495823,22.480384384486257,22.8525216048031,47828000,ITUB4,0.04
2020-07-10,23.004762649536133,23.097796973639483,22.514221257867817,22.793322455695726,26462040,ITUB4,0.93
2020-07-13,22.666454315185547,23.30077657843483,22.666454315185547,23.216199448576717,27259870,ITUB4,-1.47
2020-07-14,23.04705047607422,23.190831441299302,22.361983250080584,22.62416831129353,31289830,ITUB4,1.68
2020-07-15,23.207744598388672,23.512219102384933,22.894812912901916,23.292321736739773,35147420,ITUB4,0.7
2020-07-16,22.818695068359375,23.106255235993988,22.767950200236925,22.979392178446755,21423820,ITUB4,-1.68
2020-07-17,23.02167320251465,23.173909537311587,22.83560459944982,22.928638900982236,35706990,ITUB4,0.89
2020-07-20,23.089332580566406,23.283858364847134,22.801774268570306,23.047044906651987,31604870,ITUB4,0.29
2020-07-21,23.495304107666016,23.715203241880623,23.14008297531381,23.343065972520208,40799440,ITUB4,1.76
2020-07-22,22.894813537597656,23.554507427015253,22.64108389010328,23.554507427015253,50174960,ITUB4,-2.56
2020-07-23,22.4127254486084,22.954015193917595,22.378894950431693,22.920182921258952,32246940,ITUB4,-2.11
2020-07-24,22.387351989746094,22.734114122758104,22.08287575773337,22.28585872942066,33216370,ITUB4,-0.11
2020-07-27,23.512216567993164,23.613709832867308,22.446555031633327,22.522673205807067,54408420,ITUB4,5.02
2020-07-28,23.37689971923828,23.901273422100964,23.275408206537335,23.444562502187836,26156680,ITUB4,-0.58
2020-07-29,23.926645278930664,24.09579778974214,23.579881300905527,23.808237634121557,29878420,ITUB4,2.35
2020-07-30,23.520675659179688,23.875894990367552,23.190827869875328,23.571420517428578,32002190,ITUB4,-1.7
2020-07-31,22.742572784423828,23.664455171750298,22.657997427952388,23.63062467426534,33968220,ITUB4,-3.31
2020-08-03,23.072418212890625,23.436096467186175,22.412722692332103,22.92018010257646,36516810,ITUB4,1.45
2020-08-04,21.727664947509766,22.573427660524192,21.490851387865725,22.201292066797844,87785940,ITUB4,-5.83
2020-08-05,21.710735321044922,22.243565942913087,21.448548599239142,22.116701171138498,54923440,ITUB4,-0.08
2020-08-06,22.015216827392578,22.2435731355312,21.49084498870302,21.736115658824236,32907160,ITUB4,1.4
2020-08-07,21.550045013427734,22.370435854858314,21.482384022865322,21.6769098143527,73269240,ITUB4,-2.11
2020-08-10,21.82914924621582,22.057503772267786,21.490844273010808,21.58387858426266,33116710,ITUB4,1.3
2020-08-11,21.57541847229004,22.23511402191073,21.57541847229004,22.091334859627892,28850250,ITUB4,-1.16
2020-08-12,21.33014488220215,21.871432735668648,21.067958134558925,21.727653593212,54517980,ITUB4,-1.14
2020-08-13,20.721195220947266,21.609246977046638,20.721195220947266,21.533128812789492,45040490,ITUB4,-2.85
2020-08-14,20.915725708007812,21.321691708150006,20.611251207901166,20.780403707960414,33704660,ITUB4,0.94
2020-08-17,20.41672706604004,20.932643564454533,20.171456364430536,20.907270243741227,41571860,ITUB4,-2.39
2020-08-18,20.546327590942383,20.885375578215843,20.3852793523927,20.86842406804175,46170850,ITUB4,0.63
2020-08-19,20.444608688354492,20.6988955119492,20.35984582103,20.614132644624707,30195660,ITUB4,-0.5
2020-08-20,20.444608688354492,20.54632306211662,19.952988325981483,20.088607490997653,36590950,ITUB4,0.0
2020-08-21,20.410701751708984,20.54632090247008,20.181843990204992,20.266605070241386,26123900,ITUB4,-0.17
2020-08-24,20.7497501373291,21.046417481486973,20.53784387528569,20.554797158735763,36793900,ITUB4,1.66
2020-08-25,20.59718132019043,20.936229265000495,20.44461063421537,20.885372962468455,35207700,ITUB4,-0.74
2020-08-26,20.164894104003906,20.64803874376132,19.927560550192485,20.59718066446943,33707630,ITUB4,-2.1
2020-08-27,20.495466232299805,20.766704578825152,20.173369806611515,20.24965692535593,38822300,ITUB4,1.64
2020-08-28,20.707374572753906,20.817566505178004,20.470040975683798,20.597184418709013,61749710,ITUB4,1.03
2020-08-31,19.96146583557129,20.588705418150077,19.96146583557129,20.486991035438297,49549940,ITUB4,-3.6
2020-09-01,20.64423370361328,20.64423370361328,20.126856532984846,20.245599826299838,61801080,ITUB4,3.42
2020-09-02,20.601821899414062,20.73752747550076,20.271039112824774,20.652710600690632,27687990,ITUB4,-0.21
2020-09-03,21.10224151611328,21.628101634314618,20.491566283080154,20.525492684915328,89101870,ITUB4,2.43
2020-09-04,21.17009735107422,21.449991540925936,20.82235034783649,21.339729384539254,45847890,ITUB4,0.32
2020-09-08,20.695125579833984,21.008944365362584,20.584865214028646,20.830831192982824,32161800,ITUB4,-2.24
2020-09-09,20.720571517944336,21.042873277353404,20.49156960308864,20.864760083739224,32637880,ITUB4,0.12
2020-09-10,20.279523849487305,20.915644294662947,20.271042694361384,20.69512358431588,39953650,ITUB4,-2.13
2020-09-11,20.04203987121582,20.415232066205643,19.87240786418057,20.313451082472223,25682470,ITUB4,-1.17
2020-09-14,20.398271560668945,20.54245834711115,19.779115071053813,20.17774902301094,47837790,ITUB4,1.78
2020-09-15,20.126855850219727,20.55093495878777,20.01659371602131,20.50004624874497,32148160,ITUB4,-1.33
2020-09-16,20.06748390197754,20.542453492914813,20.05052159205729,20.152300790115277,28187720,ITUB4,-0.29
2020-09-17,20.09292984008789,20.211671352165734,19.838480946401873,19.931778992720897,27575570,ITUB4,0.13
2020-09-18,19.59251594543457,20.03355917381071,19.53314429673663,19.93177996726237,42997240,ITUB4,-2.49
2020-09-21,19.422882080078125,19.524663065746118,19.041210501872357,19.295659407017737,40229420,ITUB4,-0.87
2020-09-22,19.59251594543457,19.77062911201609,19.30414063712479,19.380474597157964,29995130,ITUB4,0.87
2020-09-23,19.066661834716797,19.617965599168304,19.058180676374555,19.43985237641692,27083430,ITUB4,-2.68
2020-09-24,19.533143997192383,19.796074054954925,19.01576681671714,19.083617840529882,44039710,ITUB4,2.45
2020-09-25,19.431367874145508,19.490739531349703,19.185401867958564,19.346550966780576,23948430,ITUB4,-0.52
2020-09-28,19.422882080078125,20.27104391088786,19.151470863662947,19.719738542910303,64169710,ITUB4,-0.04
2020-09-29,18.998802185058594,19.431364238814663,18.91398529356169,19.422881304006413,29812310,ITUB4,-2.18
2020-09-30,19.083616256713867,19.244767096114398,18.973355905339663,19.15146905440755,24546390,ITUB4,0.45
2020-10-01,19.113327026367188,19.18122510529923,18.82475930055616,19.138789251141624,22521510,ITUB4,0.16
2020-10-02,19.1727352142334,19.792306420599342,18.960552416091932,18.977527823450984,39030200,ITUB4,0.31
2020-10-05,19.376428604125977,19.529198360440898,18.960551619347896,19.28306831932279,25121250,ITUB4,1.06
2020-10-06,19.410381317138672,19.84323200993638,19.27458516102172,19.597101922149314,23249490,ITUB4,0.18
2020-10-07,19.266090393066406,19.520708994558134,19.155756496746235,19.461297750116852,25075710,ITUB4,-0.74
2020-10-08,20.42885398864746,20.60708599593259,19.18122459555266,19.28307171124411,69530340,ITUB4,6.04
2020-10-09,20.369441986083984,20.887166186160567,20.021464768199518,20.284570275687653,53843460,ITUB4,-0.29
2020-10-13,20.17423439025879,20.47977572341764,20.046925056267714,20.352466389426564,34113200,ITUB4,-0.96
2020-10-14,20.114824295043945,20.343980753357187,20.08087525606049,20.276082675390274,24257090,ITUB4,-0.29
2020-10-15,19.936588287353516,20.140282480404203,19.74138090717178,19.911126068047352,23985830,ITUB4,-0.89
2020-10-16,19.61408042907715,19.902646442238407,19.59710679569124,19.868699175466592,23387320,ITUB4,-1.62
2020-10-19,19.826257705688477,20.32700650446905,19.46979366635299,19.732897397976892,42108660,ITUB4,1.08
2020-10-20,20.61556625366211,20.70892652519448,19.945072510100918,19.962047914333656,50297390,ITUB4,3.98
2020-10-21,20.802295684814453,21.167248334409436,20.42885621982652,20.59011283509189,41952240,ITUB4,0.91
2020-10-22,21.871685028076172,21.998994344641332,20.83623686971916,20.853212276254194,73102480,ITUB4,5.14
2020-10-23,21.591609954833984,22.32151523652575,21.566149509265504,21.982024821948134,55603020,ITUB4,-1.28
2020-10-26,21.7443790435791,21.948073269017357,21.353964221139318,21.47278674299476,35346410,ITUB4,0.71
2020-10-27,21.124807357788086,22.211178319505834,20.955062173253992,22.151767059744014,52008110,ITUB4,-2.85
2020-10-28,20.182722091674805,20.725908488538035,20.14028623871193,20.581623739344852,42517860,ITUB4,-4.46
2020-10-29,20.28456687927246,20.403389390771547,19.554661744719464,20.012974602359613,47258750,ITUB4,0.5
2020-10-30,19.928102493286133,20.310030494433914,19.71592145755929,20.072387235823975,43109000,ITUB4,-1.76
2020-11-03,20.41643714904785,20.654232361762986,20.136177169112102,20.297538651771198,41184330,ITUB4,2.45
2020-11-04,21.231727600097656,21.860187047813014,21.121323163957644,21.656362651014124,106693510,ITUB4,3.99
2020-11-05,21.732803344726562,22.03004779779323,21.579935888876236,21.664861857273504,48548280,ITUB4,2.36
2020-11-06,21.707319259643555,21.92812992800572,21.45253963812777,21.52897334639874,35009700,ITUB4,-0.12
2020-11-09,23.465309143066406,23.796524284619448,22.709458884833452,22.709458884833452,110123310,ITUB4,8.1
2020-11-10,24.526899337768555,24.756202295933953,23.48229677481084,23.48229677481084,93661590,ITUB4,4.52
2020-11-11,24.323070526123047,24.628807154977924,23.95788466286473,24.424982735741338,67672220,ITUB4,-0.83
2020-11-12,23.72858238220215,24.50141710466228,23.43133798405013,24.136231231609102,50679860,ITUB4,-2.44
2020-11-13,24.178693771362305,24.28909821248744,23.771043177520234,23.923912372940713,40532580,ITUB4,1.9
2020-11-16,25.027973175048828,25.129885423025847,24.54388866077917,24.645802690594603,59407920,ITUB4,3.51
2020-11-17,25.044946670532227,25.146858873796123,24.543877892358665,24.943036249105962,44658130,ITUB4,0.07
2020-11-18,24.4334716796875,25.11288810069801,24.382516472668275,24.993989647923986,45480380,ITUB4,-2.44
2020-11-19,24.467443466186523,24.968512229631923,24.34854679012558,24.543877170928383,29302790,ITUB4,0.14
2020-11-23,24.54387855529785,24.807152199633443,24.39950337556711,24.501415581583693,30333380,ITUB4,0.31
2020-11-24,25.231794357299805,25.630951054914636,24.7137391617409,24.7137391617409,52426000,ITUB4,2.8
2020-11-25,24.93454933166504,25.299735276175692,24.56936338715439,25.155360059219667,46455420,ITUB4,-1.18
2020-11-26,24.40799331665039,24.917556080610687,24.306081120225834,24.875091329055657,33750310,ITUB4,-2.11
2020-11-27,24.59483528137207,25.299728477436126,24.543878287999892,24.671268989592676,48559500,ITUB4,0.77
2020-11-30,24.2551326751709,24.79866454096982,24.2551326751709,24.603332331238832,65878230,ITUB4,-1.38
2020-12-01,25.279035568237305,25.89083192585057,24.590765334462652,24.684234395756604,56501170,ITUB4,4.22
2020-12-02,25.47446632385254,25.695392998650558,25.015619574611762,25.42348434214455,35375450,ITUB4,0.77
2020-12-03,25.457475662231445,26.23921497128307,25.406493671469956,25.610425200064096,43876580,ITUB4,-0.07
2020-12-04,25.71238899230957,25.839846633598867,25.194061726472814,25.678400406817357,38606260,ITUB4,1.0
2020-12-07,25.865339279174805,26.392161478412305,25.516954930552284,25.70389304764476,33729410,ITUB4,0.59
2020-12-08,25.79736328125,26.451643155327815,25.652910444999137,25.865340457330138,30617620,ITUB4,-0.26
2020-12-09,25.95030975341797,26.12025268521868,25.737881534360575,25.82285210887393,34741960,ITUB4,0.59
2020-12-10,26.808521270751953,26.95297230833132,26.137246285143522,26.137246285143522,55520190,ITUB4,3.31
2020-12-11,26.65011978149414,26.803380010785432,26.232914257616148,26.539432929803233,26405500,ITUB4,-0.59
2020-12-14,26.29251480102539,26.93109579631651,26.29251480102539,26.79486527926216,29425330,ITUB4,-1.34
2020-12-15,26.530914306640625,26.735260052189595,26.292510936833494,26.292510936833494,27559180,ITUB4,0.91
2020-12-16,27.033266067504883,27.399385993249847,26.411714840204436,26.599030889825755,45328690,ITUB4,1.89
2020-12-17,26.99921417236328,27.373848137520614,26.880013349374682,27.152474414943654,19647650,ITUB4,-0.13
2020-12-18,26.956640243530273,27.34830388457281,26.82892368350375,27.007725795703582,34885510,ITUB4,-0.16
2020-12-21,26.479835510253906,26.820411862587168,26.31806308269243,26.43726391281119,25809080,ITUB4,-1.77
2020-12-22,26.6075439453125,26.948120193406943,26.52239899009128,26.539428695693612,21624900,ITUB4,0.48
2020-12-23,27.195043563842773,27.288700706911584,26.624577812518087,26.66714940358532,21955120,ITUB4,2.21
2020-12-28,27.390880584716797,27.61225432941749,27.25465003831765,27.43345218386757,16989060,ITUB4,0.72
2020-12-29,27.331275939941406,27.578193328569586,27.186529662252955,27.476020431234243,18022620,ITUB4,-0.22
2020-12-30,26.93109703063965,27.527106463266826,26.93109703063965,27.41641782329043,28208840,ITUB4,-1.46
2021-01-04,26.309541702270508,27.237613403512572,26.258456153553766,27.22909944312568,34482580,ITUB4,-2.31
2021-01-05,26.139257431030273,26.44577612788005,25.68799424060035,26.164801102366667,31074780,ITUB4,-0.65
2021-01-06,26.90555763244629,27.297221342306734,26.215890945356858,26.37766337765974,47368090,ITUB4,2.93
2021-01-07,27.95282554626465,28.148657367238478,26.82040799812592,26.94812455844759,50742780,ITUB4,3.89
2021-01-08,27.944313049316406,28.472207240225348,27.61225068964114,28.037971984218895,57785750,ITUB4,-0.03
2021-01-11,27.31424331665039,27.842137456431985,27.00772465734362,27.646305644164915,34720730,ITUB4,-2.25
2021-01-12,27.399394989013672,27.629284486367574,27.26316444041815,27.399394989013672,36398230,ITUB4,0.31
2021-01-13,26.948129653930664,27.69739944917546,26.616067248864557,27.39939468087521,46994860,ITUB4,-1.65
2021-01-14,27.748472213745117,28.04647684460793,26.96514692939388,27.263151560256695,31044750,ITUB4,2.97
2021-01-15,26.70120620727539,27.57819060265204,26.692692246604565,27.28869986228495,41532810,ITUB4,-3.77
2021-01-18,26.564973831176758,27.18652507175097,26.513886497937477,26.956637431360168,20815080,ITUB4,-0.51
2021-01-19,26.249942779541016,26.914067477657504,26.011539362390707,26.811894584593087,29926600,ITUB4,-1.19
